regime,naive_cost,break_even_cost,review_cost,ours_cost,escalation_rate,beats_naive
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.3446601941747574,1.9475575927742632,0.343205574912892,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.370145631067961,1.9891210945661713,0.3428694404591105,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.395631067961165,1.9978592720536,0.3428694404591105,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.421116504854369,2.0143261093213036,0.3182947325271572,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.4466019417475726,2.0224379896405638,0.3182947325271572,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.4720873786407767,2.030549869959824,0.3182947325271572,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.4975728155339807,2.055048712831095,0.31812666530026645,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.5230582524271843,2.0795389891689564,0.3179585980733757,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.5485436893203883,2.026725892819832,0.29405615904898547,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.574029126213592,2.034220042504333,0.29405615904898547,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.599514563106796,2.058084021674026,0.2938880918220947,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.625,2.065573888091822,0.2938880918220947,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.6504854368932036,2.009710687969244,0.2699856527977044,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.6759708737864076,2.0165913902856905,0.2699856527977044,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.7014563106796117,2.1869990567858686,0.26830498052879687,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.7269417475728153,2.1938369264352673,0.26830498052879687,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.7524271844660193,2.2006747960846664,0.26830498052879687,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.7779126213592233,2.2075126657340656,0.26830498052879687,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.803398058252427,2.2143505353834643,0.26830498052879687,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.828883495145631,2.221188405032863,0.26830498052879687,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.854368932038835,2.228026274682262,0.26830498052879687,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.8798543689320386,2.381768566294621,0.2667923754867801,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.9053398058252426,2.4008092538459858,0.07355605656896905,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.9308252427184467,2.402225865956139,0.0,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.9563106796116503,2.402225865956139,0.0,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.9817961165048543,2.402225865956139,0.0,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,3.0072815533980584,2.402225865956139,0.0,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,3.032766990291262,2.402225865956139,0.0,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,3.058252427184466,2.402225865956139,0.0,False
