regime,naive_cost,break_even_cost,review_cost,ours_cost,escalation_rate,beats_naive
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.0449029126213591,0.25384984090723667,0.1142652182824349,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.070388349514563,0.25676193991686186,0.1142652182824349,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.095873786407767,0.259674038926487,0.1142652182824349,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.1213592233009708,0.2625861379361122,0.1142652182824349,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.1468446601941746,0.2654982369457373,0.1142652182824349,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.1723300970873787,0.2850200283760201,0.11409715105554415,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.1978155339805825,0.2879278441189405,0.11409715105554415,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.2233009708737863,0.29083565986186094,0.11409715105554415,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.2487864077669903,0.2937434756047813,0.11409715105554415,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.2742718446601942,0.31324385070154037,0.11392908382865338,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.299757281553398,0.31614738317775604,0.11392908382865338,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.3252427184466018,0.3190509156539717,0.11392908382865338,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.3507281553398058,0.3219544481301874,0.11392908382865338,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.3762135922330097,0.3248579806064032,0.11392908382865338,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.4016990291262135,0.3277615130826188,0.11392908382865338,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.4271844660194175,0.3306650455588344,0.11392908382865338,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.4526699029126213,0.33356857803505013,0.11392908382865338,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.4781553398058251,0.35303040373146655,0.11376101660176263,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.5036407766990292,0.35592965294097745,0.11376101660176263,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.529126213592233,0.35882890215048835,0.11376101660176263,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.5546116504854368,0.36172815135999936,0.11376101660176263,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.5800970873786406,0.3646274005695104,0.11376101660176263,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.6055825242718447,0.34568618828066383,0.08969051035048164,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.6310679611650485,0.34797199012212027,0.08969051035048164,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.6565533980582523,0.3502577919635768,0.08969051035048164,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.6820388349514563,0.3525435938050333,0.08969051035048164,False
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.7075242718446602,0.35482939564648974,0.08969051035048164,False
